hotspot,month,lat,lon,violations
G0238,2024-01-01,12.840423441176469,77.67708070882354,68
G0238,2024-02-01,12.840563002836879,77.67683244964539,141
G0238,2024-03-01,12.84027212,77.67699449,10
G0238,2024-04-01,12.840443275,77.6770281625,8
G0239,2023-11-01,13.04543918125,77.50705105,16
G0239,2023-12-01,13.045478264102563,77.50730144102565,39
G0239,2024-01-01,13.045442750000001,77.50723395,22
G0239,2024-02-01,13.045395963157894,77.50701798947368,19
G0239,2024-03-01,13.045330934090908,77.50713652727273,44
G0239,2024-04-01,13.045450654545455,77.50698502727272,11
G0241,2023-11-01,12.932284899999999,77.51576442000001,5
G0241,2023-12-01,12.932185195199978,77.51575615375998,6
G0241,2024-01-01,12.932007535294119,77.515676,17
G0241,2024-02-01,12.932140284210528,77.51571684736841,19
G0241,2024-03-01,12.932032040036262,77.51567365530492,15
G0242,2023-11-01,12.93671415,77.7034022,2
G0242,2023-12-01,12.936654391244803,77.70352074695042,24
G0242,2024-01-01,12.936702921525558,77.70336681194942,25
G0242,2024-02-01,12.936538,77.70384081428571,7
G0242,2024-03-01,12.936567049262154,77.70375031355273,3
G0242,2024-04-01,12.9364611,77.7038244,1
G0243,2023-11-01,13.028074825,77.58617746249999,8
G0243,2023-12-01,13.027699157575759,77.58600341818182,33
G0243,2024-01-01,13.027795227027028,77.58600593783784,37
G0243,2024-02-01,13.027716355555556,77.58604444888888,45
G0243,2024-03-01,13.02779836,77.58608490666667,30
G0243,2024-04-01,13.027671699999999,77.58606168,5
G0245,2023-11-01,13.099717113513515,77.58878034054055,37
G0245,2023-12-01,13.099668146153846,77.58877276538462,26
G0245,2024-01-01,13.099652698214285,77.58862625714286,56
G0245,2024-02-01,13.099655711111112,77.58862753333334,45
G0245,2024-03-01,13.099386457142858,77.58830977142857,7
G0245,2024-04-01,13.09954235,77.58838295000001,2
G0247,2023-11-01,12.975030779999999,77.60410992,50
G0247,2023-12-01,12.9753885,77.60325036666667,3
G0247,2024-01-01,12.97519205,77.6040697,2
G0247,2024-02-01,12.975163499999999,77.60401352307692,13
G0247,2024-03-01,12.975218499999999,77.6039349,3
G0248,2023-11-01,12.8807601,77.6454468,2
G0248,2023-12-01,12.880796964705882,77.64538879999999,17
G0248,2024-01-01,12.880868128571427,77.64528522857142,14
G0248,2024-02-01,12.880756247058823,77.64523335882352,17
G0248,2024-03-01,12.880967979948782,77.64525896608619,28
G0249,2023-11-01,13.006347300000002,77.59307536666667,3
G0249,2023-12-01,13.006188317391306,77.5931838826087,23
G0249,2024-01-01,13.00605896,77.5931731,10
G0249,2024-02-01,13.006324075,77.5929739625,8
G0249,2024-03-01,13.00632635,77.59294955,16
G0249,2024-04-01,13.0062983,77.5929123,1
G0250,2023-11-01,13.00345656,77.72350326,5
G0250,2023-12-01,13.0035328,77.72346319230769,13
G0250,2024-01-01,13.003440632835822,77.72346437313432,67
G0250,2024-02-01,13.003490951724137,77.7234650275862,29
G0250,2024-03-01,13.003272066666668,77.72348603333333,3
G0250,2024-04-01,13.00349833,77.72343777,10
G0254,2024-01-01,12.958229210204081,77.66855186530613,49
G0254,2024-02-01,12.958250404166668,77.6685652375,24
G0254,2024-03-01,12.95824685614035,77.66849194561404,57
G0256,2023-11-01,12.93271264999816,77.68837361930873,44
G0256,2023-12-01,12.932600853741496,77.68833039727892,147
G0256,2024-01-01,12.932563781879473,77.68831609958804,95
G0256,2024-02-01,12.93250331183527,77.68832559725637,198
G0256,2024-03-01,12.932451236262494,77.68830709304703,201
G0256,2024-04-01,12.93254425,77.688609475,8
G0260,2023-11-01,12.932391935294119,77.63169850588235,17
G0260,2023-12-01,12.932469333783784,77.63162375405405,74
G0260,2024-01-01,12.932455072,77.631662756,25
G0260,2024-02-01,12.932484524683545,77.63164380189873,158
G0260,2024-03-01,12.93233851098901,77.63176285494507,91
G0260,2024-04-01,12.93237371372549,77.63172375294118,51
G0261,2023-11-01,12.875889165,77.648070765,20
G0261,2023-12-01,12.875878876470589,77.64805667647059,34
G0261,2024-01-01,12.875718821875,77.64808698125,32
G0261,2024-02-01,12.875572910810812,77.64824475135134,37
G0261,2024-03-01,12.875814234210527,77.64800026842106,76
G0261,2024-04-01,12.875755,77.64801,2
G0262,2023-12-01,13.001283209836066,77.59551075901639,61
G0263,2023-11-01,12.937209,77.62708442857142,7
G0263,2023-12-01,12.937163485714285,77.62708510952382,21
G0263,2024-01-01,12.937188247058824,77.62708996470589,17
G0263,2024-02-01,12.937157085185186,77.62710328888889,27
G0263,2024-03-01,12.937260095695258,77.62715805971683,17
G0263,2024-04-01,12.937128766666666,77.62716053333334,3
G0264,2023-11-01,13.183430614285713,77.68306432142857,14
G0264,2024-01-01,13.18355935882353,77.68232415882352,17
G0264,2024-02-01,13.183487163636363,77.68261154545455,22
G0264,2024-03-01,13.183496013333333,77.68260253333332,15
G0265,2023-11-01,13.006765933333334,77.57906966666667,3
G0265,2023-12-01,13.006808151851851,77.57883968148147,27
G0265,2024-01-01,13.006677669565217,77.57883906086956,23
G0265,2024-02-01,13.006571679999999,77.57894958,5
G0265,2024-03-01,13.006581899999999,77.57893143076923,13
G0265,2024-04-01,13.00680166923077,77.57877960769231,13
G0266,2023-11-01,12.996428966666665,77.69301353333333,3
G0266,2023-12-01,12.99674654768352,77.69215975316081,1
G0266,2024-01-01,12.996858950936607,77.69203467031905,4
G0266,2024-02-01,12.996882981481482,77.69266681481483,54
G0266,2024-03-01,12.996459,77.6924012,1
G0266,2024-04-01,12.9966854,77.692832,2
G0268,2023-11-01,12.942267000000001,77.62234456470588,17
G0268,2023-12-01,12.94220923076923,77.62221801538462,13
G0268,2024-01-01,12.942204775,77.6223082,4
G0268,2024-02-01,12.9418872,77.62190718947367,19
G0268,2024-03-01,12.941745771428572,77.62165287142857,7
G0268,2024-04-01,12.9421477,77.6223044,1
"J:BTP001 - 10th Cross, Dr. Rajkumar Road",2023-11-01,13.007975274131274,77.55455721776062,518
"J:BTP001 - 10th Cross, Dr. Rajkumar Road",2023-12-01,13.007491048883374,77.55472974491315,403
"J:BTP001 - 10th Cross, Dr. Rajkumar Road",2024-01-01,13.007897893514645,77.55476693138075,478
"J:BTP001 - 10th Cross, Dr. Rajkumar Road",2024-02-01,13.007322913539653,77.55455110386848,517
"J:BTP001 - 10th Cross, Dr. Rajkumar Road",2024-03-01,13.008104360840765,77.55467646458955,706
"J:BTP001 - 10th Cross, Dr. Rajkumar Road",2024-04-01,13.008067766315788,77.55466073052631,190
J:BTP008 - Navarang Theatre,2023-11-01,12.998244414371257,77.55329136886228,167
J:BTP008 - Navarang Theatre,2023-12-01,12.998648425414364,77.55300280635359,362
J:BTP008 - Navarang Theatre,2024-01-01,12.998488896402879,77.5530396179856,139
J:BTP008 - Navarang Theatre,2024-02-01,12.998421122580645,77.55302733145162,124
J:BTP008 - Navarang Theatre,2024-03-01,12.998416108666667,77.55321438433333,300
J:BTP008 - Navarang Theatre,2024-04-01,12.998667567346939,77.55287109183674,98
J:BTP009 - Prakash Nagar Junction,2023-11-01,12.992634963636362,77.5581500278788,165
J:BTP009 - Prakash Nagar Junction,2023-12-01,12.992013275,77.5559072875,16
J:BTP009 - Prakash Nagar Junction,2024-01-01,12.99255095471698,77.55773931886793,53
J:BTP009 - Prakash Nagar Junction,2024-02-01,12.991559083333334,77.55575093333333,6
J:BTP009 - Prakash Nagar Junction,2024-03-01,12.99154425,77.556196775,4
J:BTP009 - Prakash Nagar Junction,2024-04-01,12.992331644444445,77.55505607222223,18
J:BTP010 - Rajajinagar Entrance,2023-11-01,12.981541543539986,77.56031983630021,229
J:BTP010 - Rajajinagar Entrance,2023-12-01,12.98315268139535,77.55998994418604,172
J:BTP010 - Rajajinagar Entrance,2024-01-01,12.982918394058375,77.56005475016198,173
J:BTP010 - Rajajinagar Entrance,2024-02-01,12.982071756770834,77.56016179427083,192
J:BTP010 - Rajajinagar Entrance,2024-03-01,12.981806302422724,77.5598300221534,159
J:BTP010 - Rajajinagar Entrance,2024-04-01,12.982474364268711,77.5597691336563,32
"J:BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",2023-11-01,12.993545901428213,77.55366689950455,148
"J:BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",2023-12-01,12.994116331765438,77.55394053413616,214
"J:BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",2024-01-01,12.993373906343283,77.55389001044776,268
"J:BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",2024-02-01,12.993527800851062,77.55351097106383,235
"J:BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",2024-03-01,12.99407056007905,77.55398752094861,253
"J:BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",2024-04-01,12.993275286666666,77.55353676666667,90
"J:BTP015 - Suguna Hospital, Dr. Rajkumar Road",2023-11-01,12.988102468421053,77.5592815736842,19
"J:BTP015 - Suguna Hospital, Dr. Rajkumar Road",2023-12-01,12.987448320833332,77.55966469791666,48
"J:BTP015 - Suguna Hospital, Dr. Rajkumar Road",2024-01-01,12.987278266666667,77.55987730666666,15
"J:BTP015 - Suguna Hospital, Dr. Rajkumar Road",2024-02-01,12.988635550000001,77.55928258,10
"J:BTP015 - Suguna Hospital, Dr. Rajkumar Road",2024-03-01,12.9882595625,77.5588419125,8
"J:BTP015 - Suguna Hospital, Dr. Rajkumar Road",2024-04-01,12.9870343,77.558813,3
"J:BTP016 - 5th Main Road, RPC Layout",2023-11-01,12.965114046270187,77.53815462464334,681
"J:BTP016 - 5th Main Road, RPC Layout",2023-12-01,12.965319405591982,77.53774299557445,634
"J:BTP016 - 5th Main Road, RPC Layout",2024-01-01,12.965307169262294,77.53765404692624,488
"J:BTP016 - 5th Main Road, RPC Layout",2024-02-01,12.965119802876696,77.53820151715142,480
"J:BTP016 - 5th Main Road, RPC Layout",2024-03-01,12.965681435428403,77.53651426497787,171
"J:BTP016 - 5th Main Road, RPC Layout",2024-04-01,12.965230729999998,77.537803935,20
J:BTP017 - Attiguppe Circle,2023-11-01,12.960519928125,77.5299372328125,64
J:BTP017 - Attiguppe Circle,2023-12-01,12.960609871875,77.5292502234375,64
J:BTP017 - Attiguppe Circle,2024-01-01,12.960277279069768,77.53046200930233,43
J:BTP017 - Attiguppe Circle,2024-02-01,12.960584280172414,77.52919744612069,232
J:BTP017 - Attiguppe Circle,2024-03-01,12.961388463157896,77.53344124210525,19
J:BTP018 - Dhobi Ghat Junction,2023-11-01,12.98726523414634,77.55012262682926,41
J:BTP018 - Dhobi Ghat Junction,2023-12-01,12.98769073185185,77.54940966592594,135
J:BTP018 - Dhobi Ghat Junction,2024-01-01,12.987334478000001,77.549879872,50
J:BTP018 - Dhobi Ghat Junction,2024-02-01,12.987890506741573,77.55000736853933,89
J:BTP018 - Dhobi Ghat Junction,2024-03-01,12.987610288,77.550129514,50
J:BTP018 - Dhobi Ghat Junction,2024-04-01,12.987191405882353,77.55026985294117,17
J:BTP020 - Hosahalli Metro Station,2023-11-01,12.974126031762653,77.54514775410122,573
J:BTP020 - Hosahalli Metro Station,2023-12-01,12.974120448776636,77.54525687103394,1267
J:BTP020 - Hosahalli Metro Station,2024-01-01,12.97407529724951,77.54538322259332,1018
J:BTP020 - Hosahalli Metro Station,2024-02-01,12.9742799648062,77.54535011054264,645
J:BTP020 - Hosahalli Metro Station,2024-03-01,12.97415805199241,77.54529830018976,527
J:BTP020 - Hosahalli Metro Station,2024-04-01,12.974366342253521,77.54532821267607,71
"J:BTP022 - Marenahalli Junction, Vijayanagar",2023-11-01,12.968639524098663,77.53693750923384,226
"J:BTP022 - Marenahalli Junction, Vijayanagar",2023-12-01,12.969155707527,77.53665803764024,303
"J:BTP022 - Marenahalli Junction, Vijayanagar",2024-01-01,12.96854062912088,77.53649426043957,182
"J:BTP022 - Marenahalli Junction, Vijayanagar",2024-02-01,12.968576091463415,77.53674163292682,246
"J:BTP022 - Marenahalli Junction, Vijayanagar",2024-03-01,12.968738379012345,77.53679052962963,162
"J:BTP022 - Marenahalli Junction, Vijayanagar",2024-04-01,12.96925957368421,77.5370055263158,38
J:BTP023 - Mahalaxmi Layout Entrance,2023-11-01,13.009403776309911,77.54947161761214,330
J:BTP023 - Mahalaxmi Layout Entrance,2023-12-01,13.008902568069947,77.54926830571264,302
J:BTP023 - Mahalaxmi Layout Entrance,2024-01-01,13.008468208035714,77.54905642767858,224
J:BTP023 - Mahalaxmi Layout Entrance,2024-02-01,13.008934212032086,77.5489984144385,374
J:BTP023 - Mahalaxmi Layout Entrance,2024-03-01,13.008989832330828,77.5491681095238,399
J:BTP023 - Mahalaxmi Layout Entrance,2024-04-01,13.008987592696629,77.54931142977529,178
"J:BTP024 - NPS, Vijayanagar",2023-11-01,12.983328444307812,77.54901159737643,62
"J:BTP024 - NPS, Vijayanagar",2023-12-01,12.98388413668272,77.54845898704514,106
"J:BTP024 - NPS, Vijayanagar",2024-01-01,12.98306731878138,77.5486916587013,77
"J:BTP024 - NPS, Vijayanagar",2024-02-01,12.98178652888889,77.54880615777778,45
"J:BTP024 - NPS, Vijayanagar",2024-03-01,12.982514311636363,77.54890111890909,275
"J:BTP024 - NPS, Vijayanagar",2024-04-01,12.983212288059702,77.54907227014925,67
"J:BTP026 - 1st Block Junction, Rajajinagar",2023-11-01,13.00263357357513,77.55006837564767,193
"J:BTP026 - 1st Block Junction, Rajajinagar",2023-12-01,13.002515041355933,77.55008825084745,295
"J:BTP026 - 1st Block Junction, Rajajinagar",2024-01-01,13.002408600425532,77.55013159617022,235
"J:BTP026 - 1st Block Junction, Rajajinagar",2024-02-01,13.002024982692307,77.55006712820513,156
"J:BTP026 - 1st Block Junction, Rajajinagar",2024-03-01,13.002456715337424,77.55011319631902,163
"J:BTP026 - 1st Block Junction, Rajajinagar",2024-04-01,13.002642395454545,77.55005626363636,44
J:BTP027 - Modi Bridge Junction,2023-11-01,12.999073875098878,77.54931663338408,854
J:BTP027 - Modi Bridge Junction,2023-12-01,12.998927148491395,77.54950112787576,1150
J:BTP027 - Modi Bridge Junction,2024-01-01,12.999067142593182,77.54934062248846,847
J:BTP027 - Modi Bridge Junction,2024-02-01,12.998537808230626,77.5493665608803,805
J:BTP027 - Modi Bridge Junction,2024-03-01,12.998808527912963,77.54948956905461,679
J:BTP027 - Modi Bridge Junction,2024-04-01,12.998983973253951,77.5495733110846,249
J:BTP028 - Vijayanagar Bus Stand Junction,2023-11-01,12.972414820940074,77.53814797464746,89
J:BTP028 - Vijayanagar Bus Stand Junction,2023-12-01,12.972504763310958,77.53783682233149,240
J:BTP028 - Vijayanagar Bus Stand Junction,2024-01-01,12.972726392753623,77.53828858985507,69
J:BTP028 - Vijayanagar Bus Stand Junction,2024-02-01,12.9728494360549,77.53828763163179,179
J:BTP028 - Vijayanagar Bus Stand Junction,2024-03-01,12.972345489990289,77.53798445384834,159
J:BTP028 - Vijayanagar Bus Stand Junction,2024-04-01,12.9727517,77.53818384444445,18
J:BTP030 - Mekhri Circle,2023-11-01,13.012641191666667,77.5838167,12
J:BTP030 - Mekhri Circle,2023-12-01,13.0183939125,77.58486122916666,24
J:BTP030 - Mekhri Circle,2024-01-01,13.016568666666666,77.5841681,3
J:BTP030 - Mekhri Circle,2024-02-01,13.011072233333332,77.58377953333333,6
J:BTP030 - Mekhri Circle,2024-03-01,13.011686664705882,77.58346712352942,17
J:BTP030 - Mekhri Circle,2024-04-01,13.011094100000001,77.58356658,25
J:BTP032 - Windsor Circle,2023-11-01,12.992967368666667,77.5881815445,600
J:BTP032 - Windsor Circle,2023-12-01,12.992937178462599,77.58833604451532,1112
J:BTP032 - Windsor Circle,2024-01-01,12.993013776503258,77.58812063843402,633
J:BTP032 - Windsor Circle,2024-02-01,12.992762012,77.588477898,150
J:BTP032 - Windsor Circle,2024-03-01,12.99439078111588,77.5875218446352,233
J:BTP032 - Windsor Circle,2024-04-01,12.994620666666666,77.58731626190476,21
"J:BTP033 - Sophia High School, Sankey Road",2023-11-01,12.990809247457626,77.58866012711864,59
"J:BTP033 - Sophia High School, Sankey Road",2023-12-01,12.990076984810127,77.58858377468354,79
"J:BTP033 - Sophia High School, Sankey Road",2024-01-01,12.990927992592592,77.5886600462963,54
"J:BTP033 - Sophia High School, Sankey Road",2024-02-01,12.989291716666665,77.58848128333334,6
"J:BTP033 - Sophia High School, Sankey Road",2024-03-01,12.99009455,77.5895596,4
"J:BTP033 - Sophia High School, Sankey Road",2024-04-01,12.988733016666666,77.58943011666666,6
J:BTP034 - LRDE Junction,2023-11-01,12.988559310869563,77.5920236347826,46
J:BTP034 - LRDE Junction,2023-12-01,12.98825661540757,77.59159795955881,68
J:BTP034 - LRDE Junction,2024-01-01,12.98821392573059,77.59154458522738,32
J:BTP034 - LRDE Junction,2024-02-01,12.988718754999999,77.59212277,20
J:BTP034 - LRDE Junction,2024-03-01,12.988235892682926,77.59175252439024,41
J:BTP034 - LRDE Junction,2024-04-01,12.987955260000001,77.59155649,10
J:BTP036 - Police Thimmaiah Circle (GPO),2023-11-01,12.980873662068966,77.59439845172413,29
J:BTP036 - Police Thimmaiah Circle (GPO),2023-12-01,12.980904523809524,77.59435257142857,21
J:BTP036 - Police Thimmaiah Circle (GPO),2024-01-01,12.98092474347826,77.59433560869566,23
J:BTP036 - Police Thimmaiah Circle (GPO),2024-02-01,12.9825343,77.5941109875,8
J:BTP036 - Police Thimmaiah Circle (GPO),2024-03-01,12.9808157,77.5935739,2
J:BTP037 - KR Circle,2023-11-01,12.976464126582279,77.58745714810127,79
J:BTP037 - KR Circle,2023-12-01,12.976402312307693,77.58551546,65
J:BTP037 - KR Circle,2024-01-01,12.976612031914895,77.58533284468085,47
J:BTP037 - KR Circle,2024-02-01,12.976771223999998,77.587151292,25
J:BTP037 - KR Circle,2024-03-01,12.9767394,77.587838925,16
J:BTP037 - KR Circle,2024-04-01,12.97672422857143,77.58861002857144,7
J:BTP038 - Mysore Bank Junction,2023-11-01,12.97308548313539,77.58101217220903,421
J:BTP038 - Mysore Bank Junction,2023-12-01,12.973632405901638,77.58119187,610
J:BTP038 - Mysore Bank Junction,2024-01-01,12.973558780610022,77.58125703986929,459
J:BTP038 - Mysore Bank Junction,2024-02-01,12.973422358367348,77.58166035102042,245
J:BTP038 - Mysore Bank Junction,2024-03-01,12.97341793047619,77.58132062,210
J:BTP038 - Mysore Bank Junction,2024-04-01,12.973005034210527,77.58130888026317,76
J:BTP040 - Elite Junction,2023-11-01,12.976601790734266,77.57660703123543,1716
J:BTP040 - Elite Junction,2023-12-01,12.976604590503246,77.57659965539773,2464
J:BTP040 - Elite Junction,2024-01-01,12.976490839692586,77.57662030085896,2212
J:BTP040 - Elite Junction,2024-02-01,12.97652155715182,77.57655512892096,1594
J:BTP040 - Elite Junction,2024-03-01,12.976659575539216,77.57663639656863,2040
J:BTP040 - Elite Junction,2024-04-01,12.976882306936417,77.5765483348266,692
J:BTP041 - Gopal Gowda Circle,2023-11-01,12.977300986407766,77.59023292427185,103
J:BTP041 - Gopal Gowda Circle,2023-12-01,12.977138482575757,77.58984817651515,132
J:BTP041 - Gopal Gowda Circle,2024-01-01,12.977583929032258,77.59060607741937,31
J:BTP041 - Gopal Gowda Circle,2024-02-01,12.977367899999999,77.59045424666667,15
J:BTP041 - Gopal Gowda Circle,2024-03-01,12.977394091304348,77.59072989347827,92
J:BTP041 - Gopal Gowda Circle,2024-04-01,12.97753524,77.59070768000001,5
J:BTP042 - Minsk Square Junction (CTO),2023-11-01,12.98127617775281,77.59848220584269,445
J:BTP042 - Minsk Square Junction (CTO),2023-12-01,12.981182660059172,77.59835047958579,338
J:BTP042 - Minsk Square Junction (CTO),2024-01-01,12.981163617547567,77.59842027019027,473
J:BTP042 - Minsk Square Junction (CTO),2024-02-01,12.981061072292995,77.59853217993631,314
J:BTP042 - Minsk Square Junction (CTO),2024-03-01,12.981160415,77.59849343931819,440
J:BTP042 - Minsk Square Junction (CTO),2024-04-01,12.981218170588235,77.59852464705882,34
J:BTP043 - Upparpet Junction,2023-11-01,12.971107155629138,77.57567954039735,302
J:BTP043 - Upparpet Junction,2023-12-01,12.971524374849293,77.57538213252025,374
J:BTP043 - Upparpet Junction,2024-01-01,12.971121510930741,77.57558103416125,444
J:BTP043 - Upparpet Junction,2024-02-01,12.970695129378793,77.57570829778462,325
J:BTP043 - Upparpet Junction,2024-03-01,12.971251334291894,77.57549893564533,293
J:BTP043 - Upparpet Junction,2024-04-01,12.970852611208938,77.57581279604337,48
J:BTP044 - Sagar Theatre Junction,2023-11-01,12.975281063471357,77.57904790703346,1763
J:BTP044 - Sagar Theatre Junction,2023-12-01,12.975157294502749,77.5789352497751,2001
J:BTP044 - Sagar Theatre Junction,2024-01-01,12.974728598815634,77.5788470410975,2533
J:BTP044 - Sagar Theatre Junction,2024-02-01,12.974701057421063,77.57883532508815,1906
J:BTP044 - Sagar Theatre Junction,2024-03-01,12.974800241337908,77.5788691373928,1749
J:BTP044 - Sagar Theatre Junction,2024-04-01,12.975256010552764,77.57879076867671,597
J:BTP045 - Danvanthri Road Junction,2023-11-01,12.976923853462159,77.57491488937198,621
J:BTP045 - Danvanthri Road Junction,2023-12-01,12.97690414641638,77.57476690261662,879
J:BTP045 - Danvanthri Road Junction,2024-01-01,12.977217377972973,77.57473392013513,740
J:BTP045 - Danvanthri Road Junction,2024-02-01,12.977320255417956,77.57493168049535,323
J:BTP045 - Danvanthri Road Junction,2024-03-01,12.97700613015521,77.57473562549889,451
J:BTP045 - Danvanthri Road Junction,2024-04-01,12.977429038323352,77.57456164550898,167
J:BTP047 - Vidhan Soudha Metro Station,2023-11-01,12.979853517391303,77.59277553043478,46
J:BTP047 - Vidhan Soudha Metro Station,2023-12-01,12.97971252142857,77.59210008749999,56
J:BTP047 - Vidhan Soudha Metro Station,2024-01-01,12.979937885964913,77.59272311754387,57
J:BTP047 - Vidhan Soudha Metro Station,2024-02-01,12.980135819047618,77.59252673809524,21
J:BTP047 - Vidhan Soudha Metro Station,2024-03-01,12.9801659,77.5929555,2
J:BTP047 - Vidhan Soudha Metro Station,2024-04-01,12.979466138888888,77.5923938,18
J:BTP048 - Shanthala Junction,2023-11-01,12.977212248070176,77.57075531614035,285
J:BTP048 - Shanthala Junction,2023-12-01,12.976689763235294,77.57075978764706,340
J:BTP048 - Shanthala Junction,2024-01-01,12.977240823688032,77.57074492484416,442
J:BTP048 - Shanthala Junction,2024-02-01,12.976439011214953,77.57081963925233,107
J:BTP048 - Shanthala Junction,2024-03-01,12.97687915473684,77.57074957052632,380
J:BTP048 - Shanthala Junction,2024-04-01,12.976530548717948,77.57071025641027,39
J:BTP051 - Safina Plaza Junction,2023-11-01,12.981266882646874,77.60831438442823,3265
J:BTP051 - Safina Plaza Junction,2023-12-01,12.981162641406963,77.60872858068356,2412
J:BTP051 - Safina Plaza Junction,2024-01-01,12.981180439229222,77.60874151703915,3609
J:BTP051 - Safina Plaza Junction,2024-02-01,12.981142497230028,77.60882480385388,2491
J:BTP051 - Safina Plaza Junction,2024-03-01,12.98130924474656,77.60879739123867,2979
J:BTP051 - Safina Plaza Junction,2024-04-01,12.981122845598847,77.60922549004329,693
J:BTP052 - CID Carlton House Junction,2023-11-01,12.980840539130435,77.58772943333334,69
J:BTP052 - CID Carlton House Junction,2023-12-01,12.980396175000001,77.58714676875,48
J:BTP052 - CID Carlton House Junction,2024-01-01,12.98108243132937,77.5877323526692,53
J:BTP052 - CID Carlton House Junction,2024-02-01,12.98222145,77.58738890000001,2
J:BTP052 - CID Carlton House Junction,2024-03-01,12.981052754545454,77.5881462,22
J:BTP052 - CID Carlton House Junction,2024-04-01,12.982229725,77.587225375,4
J:BTP054 - Shivananda Circle,2023-11-01,12.986235242331288,77.5784585785276,163
J:BTP054 - Shivananda Circle,2023-12-01,12.986381870518116,77.57911710793029,218
J:BTP054 - Shivananda Circle,2024-01-01,12.986302353793103,77.57924763586206,145
J:BTP054 - Shivananda Circle,2024-02-01,12.986373259036144,77.57867377590362,83
J:BTP054 - Shivananda Circle,2024-03-01,12.986127474137932,77.57879,116
J:BTP054 - Shivananda Circle,2024-04-01,12.985589203846153,77.57804477692308,26
J:BTP057 - Anand Rao Junction,2023-11-01,12.979383267187501,77.57439547929688,768
J:BTP057 - Anand Rao Junction,2023-12-01,12.97935143044316,77.57432076464355,1038
J:BTP057 - Anand Rao Junction,2024-01-01,12.979287439455781,77.57433159863946,735
J:BTP057 - Anand Rao Junction,2024-02-01,12.979539793017457,77.57440046433915,401
J:BTP057 - Anand Rao Junction,2024-03-01,12.97958190096685,77.57450779696133,724
J:BTP057 - Anand Rao Junction,2024-04-01,12.979177092193309,77.57444368438662,269
J:BTP058 - Subbanna Junction,2023-11-01,12.979246105155745,77.57856701052631,931
J:BTP058 - Subbanna Junction,2023-12-01,12.979031330410297,77.57862497980692,1243
J:BTP058 - Subbanna Junction,2024-01-01,12.978993473672155,77.5789004558315,998
J:BTP058 - Subbanna Junction,2024-02-01,12.979023708419499,77.57865987946823,677
J:BTP058 - Subbanna Junction,2024-03-01,12.978911534637515,77.57859710598389,869
J:BTP058 - Subbanna Junction,2024-04-01,12.978811974522294,77.57855412101911,471
J:BTP061 - Bhashyam Circle,2023-11-01,12.985305616666666,77.55385021470589,102
J:BTP061 - Bhashyam Circle,2023-12-01,12.98518693014368,77.55373591682472,254
J:BTP061 - Bhashyam Circle,2024-01-01,12.985209075,77.55393414913793,116
J:BTP061 - Bhashyam Circle,2024-02-01,12.985153457317075,77.55389884237805,328
J:BTP061 - Bhashyam Circle,2024-03-01,12.985183741104295,77.5541607184049,163
J:BTP061 - Bhashyam Circle,2024-04-01,12.98509968358209,77.55425981641791,67
"J:BTP062 - Basava Mantapa, Dr. Rajkumar Road",2023-11-01,12.979968823376623,77.55538567142857,77
"J:BTP062 - Basava Mantapa, Dr. Rajkumar Road",2023-12-01,12.979685367780684,77.55466899390623,80
"J:BTP062 - Basava Mantapa, Dr. Rajkumar Road",2024-01-01,12.979861483333332,77.55458465196078,102
"J:BTP062 - Basava Mantapa, Dr. Rajkumar Road",2024-02-01,12.980013011940299,77.55404127761193,67
"J:BTP062 - Basava Mantapa, Dr. Rajkumar Road",2024-03-01,12.980051210506804,77.55449667706667,75
"J:BTP062 - Basava Mantapa, Dr. Rajkumar Road",2024-04-01,12.979979941666665,77.55468995416666,24
J:BTP063 - Siddalingaiah Circle,2023-11-01,12.971695172916666,77.59695215875,240
J:BTP063 - Siddalingaiah Circle,2023-12-01,12.971616172619049,77.59706239285714,336
J:BTP063 - Siddalingaiah Circle,2024-01-01,12.971267981746031,77.59604266349206,126
J:BTP063 - Siddalingaiah Circle,2024-02-01,12.971513354,77.596627517,100
J:BTP063 - Siddalingaiah Circle,2024-03-01,12.971370864444443,77.59631815066666,225
J:BTP063 - Siddalingaiah Circle,2024-04-01,12.9714752,77.5966207,33
J:BTP064 - Devanga Hostel Junction,2023-11-01,12.962662068421052,77.58992867368421,19
J:BTP064 - Devanga Hostel Junction,2023-12-01,12.962969914999999,77.58969331,20
J:BTP064 - Devanga Hostel Junction,2024-01-01,12.962686316666668,77.58995043333333,6
J:BTP064 - Devanga Hostel Junction,2024-02-01,12.9626899875,77.59015478,40
J:BTP064 - Devanga Hostel Junction,2024-03-01,12.96259808125,77.58954276875,16
J:BTP064 - Devanga Hostel Junction,2024-04-01,12.962981966666668,77.58966346666666,3
J:BTP067 - Jai Muni Rao Circle,2023-11-01,12.978500695555555,77.54295493777778,45
J:BTP067 - Jai Muni Rao Circle,2023-12-01,12.978479200240368,77.54296616674775,117
J:BTP067 - Jai Muni Rao Circle,2024-01-01,12.978570307339451,77.54238674128442,109
J:BTP067 - Jai Muni Rao Circle,2024-02-01,12.978512083333333,77.54278717564102,78
